session_id,specialday,weekend,month_Dec,month_Feb,month_Jul,month_June,month_Mar,month_May,month_Nov,month_Oct,month_Sep,OS_1,OS_2,OS_3,browser_1,browser_4,browser_5,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,traffictype_1,traffictype_10,traffictype_13,traffictype_3,traffictype_4,traffictype_5,traffictype_6,traffictype_8,visitortype_New_Visitor,visitortype_Returning_Visitor,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues
319257,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.4261339135735565,0.24104687079857037,-0.44936108496035526,-0.3090939974628172,-0.6397691655227477,-0.5852204142066391,-0.44966553227902084,-0.7059638808144278,-0.40009877438805386
150192,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.1174429680831675,1.7563591246992498,0.3657324847119742,0.4846228606216528,-0.570820349874045,-0.6049138895257535,-0.44966553227902084,-0.45691721321351003,-0.40009877438805386
403594,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5938032884236125,-0.6675504561017455,0.014589541080778166,0.12555606259591712,-0.40009877438805386
471273,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1174429680831675,2.006641460348303,-0.44936108496035526,-0.3090939974628172,1.0839512256948198,2.042830152990152,-0.29196576802443897,-0.4953805996213305,-0.40009877438805386
369772,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13910539346127104,0.12885746962275013,-0.44936108496035526,-0.3090939974628172,-0.4559056571262072,-0.6075809949412473,-0.44966553227902084,-0.2800950880841313,-0.40009877438805386
385114,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6627521040723152,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
331958,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2695840075309264,0.3587902031809811,-0.44936108496035526,-0.3090939974628172,-0.4559056571262072,0.07729934720708256,-0.44966553227902084,-0.3531669794647434,0.7262450700317047
356916,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5478374113244774,-0.5834962248255756,-0.44966553227902084,-0.6799802157733583,-0.40009877438805386
430480,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.4559056571262072,0.6035003871473759,-0.44966553227902084,-0.4108060028251797,-0.40009877438805386
347986,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5305412356702366,0.775668246197426,1.9959196240566333,1.5269347633057624,1.0379853485956847,1.2802278070185555,-0.44966553227902084,-0.8477217884442969,4.2235365457243095
253397,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4261339135735565,-0.4309787512146819,-0.44936108496035526,-0.3090939974628172,0.279548376459955,0.826524281231194,-0.3317580805148171,-0.5063262492818255,-0.40009877438805386
246871,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.11116157888269362,0.12163472135021301,-0.18852205090269908,-0.18010544755796276,-0.40009877438805386
345640,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.3869568414775044,-0.5747675161930502,-0.44966553227902084,0.043083030534579195,-0.40009877438805386
379413,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.409939780027072,-0.40234858022038034,-0.44966553227902084,-0.39763181889380805,-0.40009877438805386
218862,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.11116157888269362,0.008816700868474397,-0.44966553227902084,-0.6448162527991226,-0.40009877438805386
147785,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.42172504697868485,0.6640342378756763,-0.44936108496035526,-0.3090939974628172,-0.24905921018009905,-0.24650341450911625,-0.44966553227902084,-0.7237035315317737,-0.40009877438805386
242264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.14351426005614273,-0.023320233261393736,-0.44936108496035526,-0.3090939974628172,-0.7546838582705855,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
451790,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7546838582705855,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
295881,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6397691655227477,-0.4817690526359686,-0.44966553227902084,-0.3625989132148438,3.1218803642959725
425426,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.4000626216005814,-0.18021877729791544,-0.44936108496035526,-0.3090939974628172,4.669289639427361,2.4904689183542414,-0.44966553227902084,-0.7881876633142058,0.9243078809623766
207730,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42172504697868485,0.38378289161122364,1.9959196240566333,0.38104159203846966,1.0379853485956847,-0.43715565263533135,-0.3727890905490122,-0.5553530072388702,-0.1885829594921058
265491,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5478374113244774,-0.48126257196850747,-0.44966553227902084,-0.7612304890798246,-0.40009877438805386
345559,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7043447004960987,0.8886351979021222,-0.44936108496035526,-0.3090939974628172,0.37148013065822527,0.3927832183336211,-0.4107840882516854,-0.4862670753386072,1.267341905710524
186252,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42172504697868485,-0.4243140342999505,-0.44936108496035526,-0.3090939974628172,-0.5478374113244774,-0.4869955016104345,-0.44966553227902084,-0.6940605957463852,-0.40009877438805386
434573,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7043447004960987,-0.3563339217696909,-0.44936108496035526,-0.3090939974628172,-0.06519570178355849,1.2164928094031104,-0.3375377289361142,-0.010398160708279622,-0.40009877438805386
216997,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.570820349874045,-0.21317267895306585,0.1742257991528973,0.6843353580229229,-0.40009877438805386
229729,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.3409909643783693,0.5015730859064976,-0.44966553227902084,-0.510697329629848,-0.40009877438805386
183979,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7043447004960987,0.022221998987048793,-0.44936108496035526,-0.3090939974628172,-0.5248544727749098,-0.5360289762531325,0.07262143047362271,-0.5655498499623087,-0.40009877438805386
258786,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7087179811714504,-0.6491231823219697,0.5949083932262663,0.8824039955205897,-0.40009877438805386
231781,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.37148013065822527,-0.30557306432606707,-0.28896184500390637,-0.5852544678567139,-0.40009877438805386
431747,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6627521040723152,-0.7150734253232722,-0.44966553227902084,-0.18024993013348128,-0.40009877438805386
291061,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13910539346127104,-0.3776610158968312,-0.44936108496035526,-0.3090939974628172,-0.3409909643783693,-0.380214299339208,0.14777833639042148,0.9727517325735971,-0.40009877438805386
191817,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7087179811714504,-0.5576549367783494,0.9430997086918548,0.5114183086916608,-0.40009877438805386
237690,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.409939780027072,-0.2244865939849559,-0.11308060304859262,-0.2951254051973619,-0.40009877438805386
147260,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5248544727749098,-0.42918127712777304,-0.44966553227902084,-0.11003430343801948,-0.40009877438805386
149996,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.4261339135735565,-0.22881567149004714,-0.44936108496035526,-0.3090939974628172,1.5665929352357388,-0.10891310362012444,-0.44966553227902084,-0.5273290316009908,4.882099046853977
463355,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4261339135735565,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.47888859567577474,-0.12816798829246548,-0.44966553227902084,-0.5769414181274558,0.061018845580924776
262355,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.6450497849601247,-0.44966553227902084,-0.3531669794647434,-0.40009877438805386
487484,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13910539346127104,0.2932538204082803,-0.44936108496035526,-0.3090939974628172,-0.7087179811714504,-0.7157199963330889,-0.44966553227902084,0.16558418927908983,-0.40009877438805386
494337,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14351426005614273,-0.2710255452611299,-0.44936108496035526,-0.3090939974628172,-0.6167862269731801,-0.6544573931529575,0.5949083932262663,1.2722533423492517,-0.40009877438805386
269636,0.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5248544727749098,-0.2016960435288196,-0.44966553227902084,-0.847709753417182,-0.40009877438805386
234227,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.4559056571262072,-0.6601148894888534,-0.44966553227902084,-0.23652526042152378,-0.40009877438805386
316498,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.47888859567577474,-0.5981841629534638,1.1171953559789098,0.9483027824902328,-0.40009877438805386
406297,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.5305412356702366,1.4252242503269779,-0.44936108496035526,-0.3090939974628172,1.5206270581366037,1.4306784088270912,-0.38848533885766257,-0.5279939460990398,-0.3486075992827632
376082,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.4329227185766396,-0.6350063819625243,-0.1282581786202704,-0.04883295355167897,-0.40009877438805386
489892,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9869643540135125,1.7745982328782504,-0.44936108496035526,-0.3090939974628172,-0.2720421487296666,-0.0016117828177551155,-0.44966553227902084,-0.652076880907282,-0.40009877438805386
368028,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7546838582705855,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
291160,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.9920194714965497,1.0511883100121995,-0.44966553227902084,-0.6286745009318371,-0.40009877438805386
306702,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9869643540135125,0.5953876536539434,-0.44936108496035526,-0.3090939974628172,0.4634118848564956,-0.18518154229819914,-0.44966553227902084,-0.63073394307175,-0.40009877438805386
168329,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7087179811714504,-0.7111939992643721,2.057311888933668,2.240588864254422,-0.40009877438805386
208389,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7546838582705855,-0.3804729277431346,-0.44966553227902084,-0.04191627821844349,-0.40009877438805386
492827,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.3869568414775044,-0.3660607059857632,0.6919650839719824,1.6746785040111625,-0.40009877438805386
413625,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5248544727749098,-0.33424310054124123,-0.44966553227902084,-0.3531669794647434,2.006546660174262
215578,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1174429680831675,0.40566537859243434,1.1808260543843039,-0.3090939974628172,1.2218488569922252,-0.0553218605084579,-0.38008995197802486,-0.5630474358243799,-0.40009877438805386
135231,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.4261339135735565,-0.2816890923247,2.8110131937289626,-0.1076182750421943,0.5093777619556307,0.7849285771679888,-0.19391579193295969,-0.1409976269482351,-0.40009877438805386
292835,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14351426005614273,0.9336220370765587,-0.44936108496035526,-0.3090939974628172,-0.15712745598182876,0.04175949381863483,-0.4369937642057592,-0.44199180833664625,-0.40009877438805386
317194,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.2695840075309264,1.0269280738827973,-0.44936108496035526,-0.3090939974628172,-0.042212763233990924,-0.23940456352154885,-0.29198026671052707,-0.618657540363672,-0.40009877438805386
336421,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7043447004960987,1.5484421724605242,0.3657324847119742,-0.260349871070731,-0.36397390292793685,-0.5101104152113812,-0.44966553227902084,-0.08111066802321108,-0.40009877438805386
438912,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4261339135735565,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6397691655227477,-0.4861872878481636,-0.44966553227902084,0.3079918846229252,-0.40009877438805386
408946,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9869643540135125,2.3888629754081454,-0.44936108496035526,-0.3090939974628172,0.0037531138651442104,-0.05889294655134159,-0.44966553227902084,-0.51916735346277,2.459630387030114
465034,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6627521040723152,-0.6468601837876113,-0.44966553227902084,0.5114183086916608,-0.40009877438805386
156059,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4261339135735565,1.0852443468866966,1.1808260543843039,0.4545639826798663,-0.7546838582705855,-0.7289747020343311,-0.44966553227902084,0.5114183086916608,-0.40009877438805386
407455,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.22607627163053148,-0.12804513980060034,-0.1282581786202704,0.46117250623811473,-0.40009877438805386
292630,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5478374113244774,-0.6850078733667961,-0.44966553227902084,0.5114183086916608,-0.40009877438805386
179498,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2695840075309264,-0.08941200933470103,-0.44936108496035526,-0.3090939974628172,1.980285829127955,1.3075456384394626,-0.3126484570983147,-0.7533895651642616,-0.3116834492081851
487643,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6857350426218828,-0.6875941574060629,1.6394823187315535,1.2030865267667563,-0.40009877438805386
337787,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.11116157888269362,-0.19005776535211916,-0.44966553227902084,-0.7115783454637892,-0.40009877438805386
282389,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.834823314565754,1.8546859146924288,-0.44936108496035526,-0.3090939974628172,0.5323607005051982,0.38585810013584937,-0.44966553227902084,-0.7278621729011724,-0.40009877438805386
259640,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6857350426218828,-0.7105474282545554,1.6394823187315535,0.5114183086916608,-0.40009877438805386
437119,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.21059956081125233,0.06675808472589474,-0.1548635600688041,-0.03561575477339511,-0.40009877438805386
432701,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42172504697868485,1.2218710436386888,-0.44936108496035526,-0.3090939974628172,-0.570820349874045,-0.5332253288123279,-0.44966553227902084,-0.015517612242378883,-0.40009877438805386
194183,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5938032884236125,-0.28025442122154753,0.14723386267749108,0.6102280393094981,-0.40009877438805386
148048,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4261339135735565,-0.05242283045794215,-0.44936108496035526,-0.3090939974628172,0.5323607005051982,0.23483996739059182,-0.44966553227902084,-0.7350230555346057,0.4223745126111212
180876,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.11116157888269362,-0.3563881576274629,-0.44966553227902084,-0.3117984412616302,-0.40009877438805386
318016,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14351426005614273,-0.4309787512146819,-0.44936108496035526,-0.3090939974628172,-0.5478374113244774,1.2317518852347842,-0.03183596207690602,0.31933720093386925,-0.40009877438805386
217586,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14351426005614273,-0.40431988355575654,-0.44936108496035526,-0.3090939974628172,-0.6167862269731801,0.16361657701761081,-0.44966553227902084,-0.6755831771168518,-0.40009877438805386
200733,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5248544727749098,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
498957,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.2335824993608199,-0.3773970744891111,0.08220029871937719,0.316600498018091,-0.40009877438805386
322673,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.18011039453139632,-0.3641470097452632,-0.21225477049017918,-0.4396255145053979,-0.40009877438805386
403879,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,2.8996033711106577,2.1563430614401287,-0.42696729603292566,-0.19615573321917748,-0.40009877438805386
367709,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42172504697868485,-0.03576103817111382,-0.44936108496035526,-0.3090939974628172,-0.409939780027072,-0.5984320151523412,-0.3336017534933319,-0.18024993013348128,1.5266169092203772
407328,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.29502508727923415,0.6635366610766026,-0.3103890019144918,-0.5952508651285479,-0.40009877438805386
155658,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4261339135735565,-0.49096120344726385,-0.44936108496035526,-0.3090939974628172,-0.409939780027072,-0.6494464678268781,-0.44966553227902084,-0.5526866677316203,1.3608166919147624
284216,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7043447004960987,0.40535435891406124,0.3657324847119742,0.7161574609840621,-0.3409909643783693,0.3750211284033218,-0.19380859775672432,-0.3982051634355505,-0.40009877438805386
